iteration,cost,wirecount,intersectioncount
3295,3646671,14571,12107
3296,3185837,13037,10576
3297,3370949,13649,11191
3298,3777585,14985,12542
3299,3990717,15717,13250
3300,3236093,13193,10743
3301,4565325,17625,15159
3302,3965129,15629,13165
3303,3997333,15733,13272
3304,4149643,16243,13778
3305,3548243,14243,11780
3306,3631917,14517,12058
3307,3683993,14693,12231
3308,3786333,15033,12571
3309,2940507,12207,9761
3310,3831175,15175,12720
3311,3820045,15145,12683
3312,3685499,14699,12236
3313,3343863,13563,11101
3314,2858941,11941,9490
3315,3772487,14987,12525
3316,2663885,11285,8842
3317,3259277,13277,10820
3318,3653595,14595,12130
3319,3662927,14627,12161
3320,3346265,13565,11109
3321,3914855,15455,12998
3322,3710181,14781,12318
3323,3745997,14897,12437
3324,3203291,13091,10634
3325,3859477,15277,12814
3326,3390209,13709,11255
3327,3557563,14263,11811
3328,3565399,14299,11837
3329,2961873,12273,9832
3330,3364627,13627,11170
3331,3006135,12435,9979
3332,4388035,17035,14570
3333,3457037,13937,11477
3334,3272523,13323,10864
3335,3436563,13863,11409
3336,4093651,16051,13592
3337,3336931,13531,11078
3338,4033159,15859,13391
3339,4140609,16209,13748
3340,3413687,13787,11333
3341,4636357,17857,15395
3342,3528373,14173,11714
3343,3507005,14105,11643
3344,3534087,14187,11733
3345,3529879,14179,11719
3346,3683687,14687,12230
3347,3184033,13033,10570
3348,4301047,16747,14281
3349,3792053,15053,12590
3350,3322787,13487,11031
3351,3249037,13237,10786
3352,3693623,14723,12263
3353,3252051,13251,10796
3354,3684597,14697,12233
3355,3777899,14999,12543
3356,3301421,13421,10960
3357,3222553,13153,10698
3358,3865491,15291,12834
3359,3478705,14005,11549
3360,3395333,13733,11272
3361,3280349,13349,10890
3362,3619879,14479,12018
3363,3748407,14907,12445
3364,2973615,12315,9871
3365,3106035,12735,10311
3366,4469005,17305,14839
3367,3664729,14629,12167
3368,3966333,15633,13169
3369,3001927,12427,9965
3370,3910945,15445,12985
3371,3136171,12871,10411
3372,4126163,16163,13700
3373,3681585,14685,12223
3374,3497067,14067,11610
3375,3000703,12403,9961
3376,3289681,13381,10921
3377,4000047,15747,13281
3378,3572019,14319,11859
3379,3695433,14733,12269
3380,3182523,13023,10565
3381,3756513,14913,12472
3382,2899573,12073,9625
3383,4239343,16543,14076
3384,3411885,13785,11327
3385,3471789,13989,11526
3386,3465461,13961,11505
3387,4008175,15775,13308
3388,4212853,16453,13988
3389,3009437,12437,9990
3390,4262219,16619,14152
3391,3112681,12781,10333
3392,3519651,14151,11685
3393,3940145,15545,13082
3394,3751713,14913,12456
3395,3635527,14527,12070
3396,3147603,12903,10449
3397,2724079,11479,9042
3398,3053085,12585,10135
3399,3393811,13711,11267
3400,3907339,15439,12973
3401,3953993,15593,13128
3402,2857733,11933,9486
3403,4019311,15811,13345
3404,3699339,14739,12282
3405,3599403,14403,11950
3406,3659613,14613,12150
3407,3970247,15647,13182
3408,3526875,14175,11709
3409,3206305,13105,10644
3410,3749311,14911,12448
3411,3104863,12763,10307
3412,3061507,12607,10163
3413,3220449,13149,10691
3414,3218041,13141,10683
3415,3360415,13615,11156
3416,3525961,14161,11706
3417,3683995,14695,12231
3418,3726431,14831,12372
3419,4044291,15891,13428
3420,2906495,12095,9648
3421,3874829,15329,12865
3422,3344461,13561,11103
3423,3709881,14781,12317
3424,3587071,14371,11909
3425,4404589,17089,14625
3426,3635531,14531,12070
3427,3703255,14755,12295
3428,3445295,13895,11438
3429,4555393,17593,15126
3430,3538005,14205,11746
3431,3736371,14871,12405
3432,3928707,15507,13044
3433,3707469,14769,12309
3434,3305335,13435,10973
3435,4531311,17511,15046
3436,3117501,12801,10349
3437,3257169,13269,10813
3438,2980545,12345,9894
3439,4056031,15931,13467
3440,2823705,11805,9373
3441,3350785,13585,11124
3442,2939899,12199,9759
3443,3313157,13457,10999
3444,3032319,12519,10066
3445,3438673,13873,11416
3446,3025987,12487,10045
3447,3470873,13973,11523
3448,3347765,13565,11114
3449,3889577,15377,12914
3450,3565091,14291,11836
3451,3242725,13225,10765
3452,3237903,13203,10749
3453,3435059,13859,11404
3454,3654183,14583,12132
3455,2623831,11131,8709
3456,3470585,13985,11522
3457,3765563,14963,12502
3458,3755329,14929,12468
3459,3964227,15627,13162
3460,3227365,13165,10714
3461,3399839,13739,11287
3462,3631915,14515,12058
3463,3410975,13775,11324
3464,3639133,14533,12082
3465,4090345,16045,13581
3466,3625597,14497,12037
3467,3319769,13469,11021
3468,3846237,15237,12770
3469,2955853,12253,9812
3470,3578641,14341,11881
3471,3029909,12509,10058
3472,3466065,13965,11507
3473,3197575,13075,10615
3474,3310741,13441,10991
3475,3734565,14865,12399
3476,3575023,14323,11869
3477,2993795,12395,9938
3478,3410383,13783,11322
3479,3696033,14733,12271
3480,4100279,16079,13614
3481,4121649,16149,13685
3482,3592785,14385,11928
3483,4073183,15983,13524
3484,4004865,15765,13297
3485,3370341,13641,11189
3486,3714997,14797,12334
3487,2672907,11307,8872
3488,3272817,13317,10865
3489,3332423,13523,11063
3490,3061511,12611,10163
3491,4398567,17067,14605
3492,3990715,15715,13250
3493,3277939,13339,10882
3494,3872413,15313,12857
3495,3324597,13497,11037
3496,4256793,16593,14134
3497,4068973,15973,13510
3498,4324521,16821,14359
3499,3868205,15305,12843
3500,4128875,16175,13709
3501,3444697,13897,11436
3502,4014493,15793,13329
3503,3837201,15201,12740
3504,4024727,15827,13363
3505,3153913,12913,10470
3506,4154761,16261,13795
3507,3115689,12789,10343
3508,3744491,14891,12432
3509,3832387,15187,12724
3510,3087701,12701,10250
3511,3745093,14893,12434
3512,3327895,13495,11048
3513,3644259,14559,12099
3514,3606931,14431,11975
3515,3958509,15609,13143
3516,3157531,12931,10482
3517,3642453,14553,12093
3518,3690917,14717,12254
3519,3373343,13643,11199
3520,3896197,15397,12936
3521,3204195,13095,10637
3522,3176201,13001,10544
3523,3419415,13815,11352
3524,3688813,14713,12247
3525,3239109,13209,10753
3526,3114495,12795,10339
3527,3474195,13995,11534
3528,3202691,13091,10632
3529,3274323,13323,10870
3530,3781815,15015,12556
3531,4087925,16025,13573
3532,3275233,13333,10873
3533,3213517,13117,10668
3534,4094259,16059,13594
3535,3985597,15697,13233
3536,3312243,13443,10996
3537,3441985,13885,11427
3538,4323921,16821,14357
3539,3786027,15027,12570
3540,2667497,11297,8854
3541,4207437,16437,13970
3542,3648767,14567,12114
3543,3652681,14581,12127
3544,3310451,13451,10990
3545,3518429,14129,11681
3546,3996737,15737,13270
3547,4138807,16207,13742
3548,4298339,16739,14272
3549,3908239,15439,12976
3550,3531377,14177,11724
3551,4076199,15999,13534
3552,3372147,13647,11195
3553,3512123,14123,11660
3554,3951585,15585,13120
3555,3292983,13383,10932
3556,3921787,15487,13021
3557,3261071,13271,10826
3558,3266801,13301,10845
3559,3394101,13701,11268
3560,4084929,16029,13563
3561,4071983,15983,13520
3562,3996131,15731,13268
3563,3340547,13547,11090
3564,3696635,14735,12273
3565,3306837,13437,10978
3566,4764589,18289,15821
3567,4166193,16293,13833
3568,3696937,14737,12274
3569,3937735,15535,13074
3570,3586769,14369,11908
3571,3293293,13393,10933
3572,3219845,13145,10689
3573,3469075,13975,11517
3574,3081987,12687,10231
3575,3447711,13911,11446
3576,3912451,15451,12990
3577,3581655,14355,11891
3578,3516029,14129,11673
3579,2689773,11373,8928
3580,3134959,12859,10407
3581,3780905,15005,12553
3582,3078979,12679,10221
3583,3269805,13305,10855
3584,3211417,13117,10661
3585,4043991,15891,13427
3586,3710183,14783,12318
3587,2792115,11715,9268
3588,3449211,13911,11451
3589,3087089,12689,10248
3590,3231877,13177,10729
3591,3465763,13963,11506
3592,3915767,15467,13001
3593,3513329,14129,11664
3594,3437469,13869,11412
3595,3688811,14711,12247
3596,3661419,14619,12156
3597,3331213,13513,11059
3598,3407063,13763,11311
3599,3742689,14889,12426
3600,3485333,14033,11571
3601,3513319,14119,11664
3602,3620787,14487,12021
3603,3194241,13041,10604
3604,4346197,16897,14431
3605,3465161,13961,11504
3606,3828773,15173,12712
3607,3204797,13097,10639
3608,3671655,14655,12190
3609,3458827,13927,11483
3610,3721319,14819,12355
3611,3924195,15495,13029
3612,3376671,13671,11210
3613,3723111,14811,12361
3614,3153025,12925,10467
3615,3440787,13887,11423
3616,3428141,13841,11381
3617,2890537,12037,9595
3618,3776099,14999,12537
3619,3379371,13671,11219
3620,3834491,15191,12731
3621,3519035,14135,11683
3622,2522109,10809,8371
3623,3651173,14573,12122
3624,3359515,13615,11153
3625,3883559,15359,12894
3626,4101481,16081,13618
3627,3453717,13917,11466
3628,3261687,13287,10828
3629,3254763,13263,10805
3630,3407975,13775,11314
3631,3710481,14781,12319
3632,3730045,14845,12384
3633,3438677,13877,11416
3634,3365533,13633,11173
3635,4400979,17079,14613
3636,3205399,13099,10641
3637,3075659,12659,10210
3638,3668341,14641,12179
3639,3263793,13293,10835
3640,3224663,13163,10705
3641,3199079,13079,10620
3642,3548845,14245,11782
3643,3628607,14507,12047
3644,3742381,14881,12425
3645,3577139,14339,11876
3646,3638229,14529,12079
3647,3307139,13439,10979
3648,3804395,15095,12631
3649,3216511,13111,10678
3650,3486837,14037,11576
3651,4136095,16195,13733
3652,3558179,14279,11813
3653,3164157,12957,10504
3654,3724629,14829,12366
3655,3754729,14929,12466
3656,3463337,13937,11498
3657,3632815,14515,12061
3658,3652389,14589,12126
3659,3133449,12849,10402
3660,3394121,13721,11268
3661,3978673,15673,13210
3662,3569913,14313,11852
3663,4364857,16957,14493
3664,3590675,14375,11921
3665,3670747,14647,12187
3666,3708065,14765,12311
3667,3240921,13221,10759
3668,3336621,13521,11077
3669,3245125,13225,10773
3670,2920639,12139,9695
3671,3650273,14573,12119
3672,3693025,14725,12261
3673,2617231,11131,8687
3674,4011485,15785,13319
3675,3687907,14707,12244
3676,3784229,15029,12564
3677,3551853,14253,11792
3678,2969699,12299,9858
3679,3442891,13891,11430
3680,4171013,16313,13849
3681,3586463,14363,11907
3682,3801683,15083,12622
3683,3706865,14765,12307
3684,3738475,14875,12412
3685,3414291,13791,11335
3686,3807103,15103,12640
3687,3787239,15039,12574
3688,3243023,13223,10766
3689,2482651,10651,8240
3690,4091849,16049,13586
3691,2824931,11831,9377
3692,3734563,14863,12399
3693,2909201,12101,9657
3694,2843585,11885,9439
3695,2734905,11505,9078
3696,3266201,13301,10843
3697,3715297,14797,12335
3698,3832689,15189,12725
3699,3631319,14519,12056
3700,2807767,11767,9320
3701,3959411,15611,13146
3702,4247167,16567,14102
3703,3052493,12593,10133
3704,3808005,15105,12643
3705,3964223,15623,13162
3706,3254459,13259,10804
3707,3333027,13527,11065
3708,3057597,12597,10150
3709,4289911,16711,14244
3710,4390143,17043,14577
3711,3232191,13191,10730
3712,3882035,15335,12889
3713,2963387,12287,9837
3714,3746897,14897,12440
3715,3092817,12717,10267
3716,3651469,14569,12123
3717,3497657,14057,11612
3718,3298411,13411,10950
3719,3278235,13335,10883
3720,3497069,14069,11610
3721,3572617,14317,11861
3722,3987101,15701,13238
3723,2870671,11971,9529
3724,3640647,14547,12087
3725,3341421,13521,11093
3726,3314347,13447,11003
3727,3808309,15109,12644
3728,3354095,13595,11135
3729,3316469,13469,11010
3730,3612957,14457,11995
3731,3511209,14109,11657
3732,3569603,14303,11851
3733,3398643,13743,11283
3734,3124427,12827,10372
3735,2827637,11837,9386
3736,3278243,13343,10883
3737,4009675,15775,13313
3738,3380273,13673,11222
3739,3564789,14289,11835
3740,4688737,18037,15569
3741,3898001,15401,12942
3742,2883623,12023,9572
3743,3671953,14653,12191
3744,3969345,15645,13179
3745,2927257,12157,9717
3746,3647871,14571,12111
3747,3154831,12931,10473
3748,4330545,16845,14379
3749,3112685,12785,10333
3750,4243253,16553,14089
3751,3605437,14437,11970
3752,3088883,12683,10254
3753,3460951,13951,11490
3754,4154461,16261,13794
3755,3647871,14571,12111
3756,3800169,15069,12617
3757,3670141,14641,12185
3758,3418507,13807,11349
3759,3296005,13405,10942
3760,3609637,14437,11984
3761,3445599,13899,11439
3762,3311055,13455,10992
3763,3729135,14835,12381
3764,3253259,13259,10800
3765,3873327,15327,12860
3766,3712589,14789,12326
3767,4122855,16155,13689
3768,3536801,14201,11742
3769,3426629,13829,11376
3770,3093423,12723,10269
3771,3004625,12425,9974
3772,3307419,13419,10980
3773,3852549,15249,12791
3774,3718909,14809,12347
3775,3764361,14961,12498
3776,2855925,11925,9480
3777,4083715,16015,13559
3778,3723723,14823,12363
3779,4110811,16111,13649
3780,3534993,14193,11736
3781,2852915,11915,9470
3782,3805899,15099,12636
3783,3564497,14297,11834
3784,3803791,15091,12629
3785,4191475,16375,13917
3786,3775797,14997,12536
3787,3326393,13493,11043
3788,2890253,12053,9594
3789,4085831,16031,13566
3790,3972053,15653,13188
3791,3638239,14539,12079
3792,3829679,15179,12715
3793,3537109,14209,11743
3794,3106055,12755,10311
3795,3591579,14379,11924
3796,3380885,13685,11224
3797,3326103,13503,11042
3798,3751417,14917,12455
3799,3913359,15459,12993
3800,3525063,14163,11703
3801,3876935,15335,12872
3802,3406773,13773,11310
3803,3284261,13361,10903
3804,3188837,13037,10586
3805,3559073,14273,11816
3806,3522353,14153,11694
3807,3783627,15027,12562
3808,3981377,15677,13219
3809,3046471,12571,10113
3810,4053315,15915,13458
3811,3272525,13325,10864
3812,3225873,13173,10709
3813,4063255,15955,13491
3814,2883027,12027,9570
3815,3908841,15441,12978
3816,3080473,12673,10226
3817,3994925,15725,13264
3818,3165357,12957,10508
3819,3586767,14367,11908
3820,2917325,12125,9684
3821,3875423,15323,12867
3822,4472317,17317,14850
3823,3389009,13709,11251
3824,4146027,16227,13766
3825,3906731,15431,12971
3826,3887469,15369,12907
3827,3490443,14043,11588
3828,3492257,14057,11594
3829,3452221,13921,11461
3830,3400445,13745,11289
3831,3282761,13361,10898
3832,3023587,12487,10037
3833,2802025,11725,9301
3834,3874527,15327,12864
3835,3434763,13863,11403
3836,3435059,13859,11404
3837,3651777,14577,12124
3838,3975665,15665,13200
3839,3996433,15733,13269
3840,4032557,15857,13389
3841,3929911,15511,13048
3842,3685199,14699,12235
3843,3805897,15097,12636
3844,3485633,14033,11572
3845,3590383,14383,11920
3846,3875113,15313,12866
3847,3701749,14749,12290
3848,3870011,15311,12849
3849,3709279,14779,12315
3850,3942557,15557,13090
3851,3234891,13191,10739
3852,3319475,13475,11020
3853,3960615,15615,13150
3854,3042841,12541,10101
3855,4071685,15985,13519
3856,3401043,13743,11291
3857,3395631,13731,11273
3858,4245359,16559,14096
3859,3820945,15145,12686
3860,3301113,13413,10959
3861,3886269,15369,12903
3862,3538007,14207,11746
3863,3646359,14559,12106
3864,3697541,14741,12276
3865,3667137,14637,12175
3866,3704459,14759,12299
3867,3586155,14355,11906
3868,3785123,15023,12567
3869,3926303,15503,13036
3870,3629513,14513,12050
3871,4005161,15761,13298
3872,3245735,13235,10775
3873,3470587,13987,11522
3874,4228505,16505,14040
3875,3605413,14413,11970
3876,3947059,15559,13105
3877,3966633,15633,13170
3878,4002753,15753,13290
3879,3758941,14941,12480
3880,3387199,13699,11245
3881,3828175,15175,12710
3882,3669545,14645,12183
3883,3902215,15415,12956
3884,2958573,12273,9821
3885,3056097,12597,10145
3886,2804451,11751,9309
3887,3042547,12547,10100
3888,3977169,15669,13205
3889,3922389,15489,13023
3890,4029241,15841,13378
3891,3461239,13939,11491
3892,4413921,17121,14656
3893,3188837,13037,10586
3894,3322773,13473,11031
3895,3840817,15217,12752
3896,3408263,13763,11315
3897,3680367,14667,12219
3898,3497071,14071,11610
3899,4067469,15969,13505
3900,3635525,14525,12070
3901,3538003,14203,11746
3902,3145495,12895,10442
3903,3557575,14275,11811
3904,3886265,15365,12903
3905,3233389,13189,10734
3906,3956399,15599,13136
3907,4267631,16631,14170
3908,3634317,14517,12066
3909,3143085,12885,10434
3910,4346197,16897,14431
3911,3671951,14651,12191
3912,3165365,12965,10508
3913,3255667,13267,10808
3914,3845321,15221,12767
3915,3194555,13055,10605
3916,3268305,13305,10850
3917,3459721,13921,11486
3918,3226461,13161,10711
3919,3740581,14881,12419
3920,4008469,15769,13309
3921,2873693,11993,9539
3922,3833593,15193,12728
3923,3108771,12771,10320
3924,3799569,15069,12615
3925,3195761,13061,10609
3926,3292687,13387,10931
3927,3789949,15049,12583
3928,3130435,12835,10392
3929,3263795,13295,10835
3930,3432957,13857,11397
3931,3569597,14297,11851
3932,3302619,13419,10964
3933,3543727,14227,11765
3934,3584655,14355,11901
3935,3015159,12459,10009
3936,3810699,15099,12652
3937,3555765,14265,11805
3938,4088241,16041,13574
3939,3566305,14305,11840
3940,3370949,13649,11191
3941,3916667,15467,13004
3942,3357699,13599,11147
3943,3241819,13219,10762
3944,3867305,15305,12840
3945,3378169,13669,11215
3946,3666235,14635,12172
3947,3818843,15143,12679
3948,4121047,16147,13683
3949,3846535,15235,12771
3950,3614163,14463,11999
3951,3300215,13415,10956
3952,3607833,14433,11978
3953,4122555,16155,13688
3954,3489845,14045,11586
3955,3651179,14579,12122
3956,4013593,15793,13326
3957,3789347,15047,12581
3958,3708667,14767,12313
3959,3738177,14877,12411
3960,3192753,13053,10599
3961,3513925,14125,11666
3962,3473597,13997,11532
3963,3747195,14895,12441
3964,3930203,15503,13049
3965,3014265,12465,10006
3966,3794455,15055,12598
3967,3963623,15623,13160
3968,3853455,15255,12794
3969,3829357,15157,12714
3970,3652691,14591,12127
3971,3148503,12903,10452
3972,3514525,14125,11668
3973,3696335,14735,12272
3974,4167099,16299,13836
3975,3525661,14161,11705
3976,4198103,16403,13939
3977,4341383,16883,14415
3978,3422121,13821,11361
3979,3219847,13147,10689
3980,2749381,11581,9126
3981,3710183,14783,12318
3982,3355883,13583,11141
3983,3645767,14567,12104
3984,3136779,12879,10413
3985,3973857,15657,13194
3986,3559669,14269,11818
3987,2958263,12263,9820
3988,4044895,15895,13430
3989,3403759,13759,11300
3990,3495867,14067,11606
3991,3079577,12677,10223
3992,3548843,14243,11782
3993,3710179,14779,12318
3994,3593091,14391,11929
3995,2898969,12069,9623
3996,3348963,13563,11118
3997,3274931,13331,10872
3998,3680985,14685,12221
3999,3627407,14507,12043
4000,2795727,11727,9280
4001,3567805,14305,11845
4002,3279751,13351,10888
4003,3604223,14423,11966
4004,2878801,12001,9556
4005,3509413,14113,11651
4006,2994079,12379,9939
4007,3614463,14463,12000
4008,3984387,15687,13229
4009,3199377,13077,10621
4010,3520247,14147,11687
4011,3439273,13873,11418
4012,3075941,12641,10211
4013,3461557,13957,11492
4014,3173775,12975,10536
4015,4192081,16381,13919
4016,3212015,13115,10663
4017,3267403,13303,10847
4018,3541617,14217,11758
4019,3333023,13523,11065
4020,4268539,16639,14173
4021,3441073,13873,11424
4022,3723725,14825,12363
4023,4043987,15887,13427
4024,3389317,13717,11252
4025,3915161,15461,12999
4026,3294191,13391,10936
4027,3811917,15117,12656
4028,3513025,14125,11663
4029,3686101,14701,12238
4030,4146925,16225,13769
4031,2634097,11197,8743
4032,3494061,14061,11600
4033,3386005,13705,11241
4034,4100273,16073,13614
4035,4318197,16797,14338
4036,4058741,15941,13476
4037,3738475,14875,12412
4038,3320685,13485,11024
4039,3990711,15711,13250
4040,3940447,15547,13083
4041,3286063,13363,10909
4042,3388111,13711,11248
4043,3892281,15381,12923
4044,3535583,14183,11738
4045,2916431,12131,9681
4046,3530479,14179,11721
4047,3738775,14875,12413
4048,3314963,13463,11005
4049,2859523,11923,9492
4050,3788143,15043,12577
4051,3597909,14409,11945
4052,3575925,14325,11872
4053,3664721,14621,12167
4054,3851047,15247,12786
4055,3883853,15353,12895
4056,3117801,12801,10350
4057,3423925,13825,11367
4058,3968743,15643,13177
4059,3959713,15613,13147
4060,3621385,14485,12023
4061,3478409,14009,11548
4062,2985355,12355,9910
4063,3411563,13763,11326
4064,3602419,14419,11960
4065,3127439,12839,10382
4066,3156021,12921,10477
4067,3549147,14247,11783
4068,3280345,13345,10890
4069,3606335,14435,11973
4070,3626197,14497,12039
4071,4333255,16855,14388
4072,3595199,14399,11936
4073,3738471,14871,12412
4074,3877539,15339,12874
4075,3349869,13569,11121
4076,3748401,14901,12445
4077,2758103,11603,9155
4078,3333027,13527,11065
4079,3655397,14597,12136
4080,3460351,13951,11488
4081,3407673,13773,11313
4082,3414591,13791,11336
4083,3289069,13369,10919
4084,3132261,12861,10398
4085,3470279,13979,11521
4086,3423923,13823,11367
4087,4461783,17283,14815
4088,4066569,15969,13502
4089,3094607,12707,10273
4090,3720415,14815,12352
4091,3457023,13923,11477
4092,3724031,14831,12364
4093,3562083,14283,11826
4094,3360109,13609,11155
4095,4205625,16425,13964
4096,3693325,14725,12262
4097,3708669,14769,12313
4098,3622889,14489,12028
4099,4133381,16181,13724
4100,3898901,15401,12945
4101,3327605,13505,11047
4102,3307137,13437,10979
4103,2467329,10629,8189
4104,4500611,17411,14944
4105,4890103,18703,16238
4106,3203593,13093,10635
4107,3033827,12527,10071
4108,3168671,12971,10519
4109,3113591,12791,10336
4110,4175529,16329,13864
4111,3773691,14991,12529
4112,3864895,15295,12832
4113,3796871,15071,12606
4114,3957605,15605,13140
4115,3426629,13829,11376
4116,2966391,12291,9847
4117,2951641,12241,9798
4118,3618373,14473,12013
4119,3017871,12471,10018
4120,3652089,14589,12125
4121,3441977,13877,11427
4122,3615963,14463,12005
4123,3018467,12467,10020
4124,3971451,15651,13186
4125,4087637,16037,13572
4126,3433259,13859,11398
4127,3044961,12561,10108
4128,4351311,16911,14448
4129,3899815,15415,12948
4130,3536499,14199,11741
4131,3698443,14743,12279
4132,3258377,13277,10817
4133,4395863,17063,14596
4134,3506101,14101,11640
4135,3804395,15095,12631
4136,3680683,14683,12220
4137,3290581,13381,10924
4138,3731855,14855,12390
4139,3855263,15263,12800
4140,3498575,14075,11615
4141,3789647,15047,12582
4142,3689715,14715,12250
4143,3179803,13003,10556
4144,4318203,16803,14338
4145,4282985,16685,14221
4146,4035863,15863,13400
4147,4087335,16035,13571
4148,3753523,14923,12462
4149,3352295,13595,11129
4150,3218031,13131,10683
4151,3265295,13295,10840
4152,4125565,16165,13698
4153,3081377,12677,10229
4154,3592793,14393,11928
4155,3661723,14623,12157
4156,3320983,13483,11025
4157,3349281,13581,11119
4158,3635225,14525,12069
4159,3033527,12527,10070
4160,3634325,14525,12066
4161,3898307,15407,12943
4162,3482319,14019,11561
4163,3356199,13599,11142
4164,2990189,12389,9926
4165,3251455,13255,10794
4166,3709879,14779,12317
4167,3883557,15357,12894
4168,3667737,14637,12177
4169,3459727,13927,11486
4170,3439581,13881,11419
4171,3072047,12647,10198
4172,3466053,13953,11507
4173,4117129,16129,13670
4174,3706267,14767,12305
4175,3432059,13859,11394
4176,4199607,16407,13944
4177,3510309,14109,11654
4178,4100877,16077,13616
4179,4363649,16949,14489
4180,4306465,16765,14299
4181,3148501,12901,10452
4182,3325789,13489,11041
4183,3397443,13743,11279
4184,3140675,12875,10426
4185,3638241,14541,12079
4186,3992515,15715,13256
4187,4115631,16131,13665
4188,3563585,14285,11831
4189,3745989,14889,12437
4190,3059109,12609,10155
4191,4230909,16509,14048
4192,3263189,13289,10833
4193,3474185,13985,11534
4194,3188241,13041,10584
4195,3302019,13419,10962
4196,3567807,14307,11845
4197,3485335,14035,11571
4198,2815295,11795,9345
4199,3879645,15345,12881
4200,3401951,13751,11294
4201,3624095,14495,12032
4202,3878741,15341,12878
4203,3168051,12951,10517
4204,3776101,15001,12537
4205,3741781,14881,12423
4206,3638239,14539,12079
4207,3100945,12745,10294
4208,3578637,14337,11881
4209,3504891,14091,11636
4210,3889273,15373,12913
4211,3798073,15073,12610
4212,3302925,13425,10965
4213,2981451,12351,9897
4214,3729745,14845,12383
4215,3979275,15675,13212
4216,3381489,13689,11226
4217,3467867,13967,11513
4218,3454629,13929,11469
4219,2956775,12275,9815
4220,3450719,13919,11456
4221,3698139,14739,12278
4222,3599409,14409,11950
4223,3988907,15707,13244
4224,3317673,13473,11014
4225,3176499,12999,10545
4226,3655695,14595,12137
4227,3377557,13657,11213
4228,3022381,12481,10033
4229,4022919,15819,13357
4230,3172587,12987,10532
4231,3148803,12903,10453
4232,4016905,15805,13337
4233,3054297,12597,10139
4234,3718011,14811,12344
4235,3762249,14949,12491
4236,3943159,15559,13092
4237,3366725,13625,11177
4238,3478705,14005,11549
4239,3195163,13063,10607
4240,3409185,13785,11318
4241,3350175,13575,11122
4242,4003343,15743,13292
4243,3910951,15451,12985
4244,2957973,12273,9819
4245,2962791,12291,9835
4246,3457635,13935,11479
4247,3786029,15029,12570
4248,3335129,13529,11072
4249,2996189,12389,9946
4250,3975061,15661,13198
4251,3559677,14277,11818
4252,2985647,12347,9911
4253,3649665,14565,12117
4254,4087333,16033,13571
4255,2878493,11993,9555
4256,3955497,15597,13133
4257,4565627,17627,15160
4258,3780011,15011,12550
4259,2969701,12301,9858
4260,3885067,15367,12899
4261,3762547,14947,12492
4262,3865489,15289,12834
4263,3262885,13285,10832
4264,3667129,14629,12175
4265,3262277,13277,10830
4266,2885725,12025,9579
4267,3304733,13433,10971
4268,3032327,12527,10066
4269,4085225,16025,13564
4270,3227675,13175,10715
4271,3736661,14861,12406
4272,3137977,12877,10417
4273,3209005,13105,10653
4274,3221655,13155,10695
4275,2983239,12339,9903
4276,3980171,15671,13215
4277,3401327,13727,11292
4278,3083493,12693,10236
4279,3943153,15553,13092
4280,2709935,11435,8995
4281,3416399,13799,11342
4282,3784829,15029,12566
4283,3332719,13519,11064
4284,3856169,15269,12803
4285,4204425,16425,13960
4286,4068073,15973,13507
4287,3417599,13799,11346
4288,4048209,15909,13441
4289,3525363,14163,11704
4290,3702353,14753,12292
4291,3604531,14431,11967
4292,4033759,15859,13393
4293,3674955,14655,12201
4294,3755025,14925,12467
4295,3353787,13587,11134
4296,4060849,15949,13483
4297,3450419,13919,11455
4298,3632517,14517,12060
4299,3655099,14599,12135
4300,2874295,11995,9541
4301,3379379,13679,11219
4302,4136699,16199,13735
4303,3826671,15171,12705
4304,3827571,15171,12708
4305,4127665,16165,13705
4306,3188243,13043,10584
4307,3093129,12729,10268
4308,3388107,13707,11248
4309,2966703,12303,9848
4310,3657809,14609,12144
4311,3621081,14481,12022
4312,3466971,13971,11510
4313,3142473,12873,10432
4314,2709039,11439,8992
4315,3677069,14669,12208
4316,3646967,14567,12108
4317,3067239,12639,10182
4318,3769175,14975,12514
4319,3319771,13471,11021
4320,3118707,12807,10353
4321,3637637,14537,12077
4322,3780609,15009,12552
4323,3593391,14391,11930
4324,3754727,14927,12466
4325,3687307,14707,12242
4326,3297501,13401,10947
4327,3670149,14649,12185
4328,3466657,13957,11509
4329,3636737,14537,12074
4330,3919377,15477,13013
4331,3719513,14813,12349
4332,3141885,12885,10430
4333,2836357,11857,9415
4334,3159651,12951,10489
4335,3419107,13807,11351
4336,3973259,15659,13192
4337,3405267,13767,11305
4338,3906435,15435,12970
4339,3606037,14437,11972
4340,4204121,16421,13959
4341,3388709,13709,11250
4342,2957661,12261,9818
4343,3224355,13155,10704
4344,3218941,13141,10686
4345,3391719,13719,11260
4346,3647267,14567,12109
4347,3564797,14297,11835
4348,4082517,16017,13555
4349,3684887,14687,12234
4350,3207505,13105,10648
4351,3452527,13927,11462
4352,3237007,13207,10746
4353,3536803,14203,11742
4354,4149941,16241,13779
4355,3216239,13139,10677
4356,3370351,13651,11189
4357,3656003,14603,12138
4358,3671051,14651,12188
4359,3857363,15263,12807
4360,3246333,13233,10777
4361,3826071,15171,12703
4362,3539509,14209,11751
4363,3793255,15055,12594
4364,3489249,14049,11584
4365,3995525,15725,13266
4366,3550943,14243,11789
4367,3061819,12619,10164
4368,3178003,13003,10550
4369,3570815,14315,11855
