iteration,cost,wirecount,intersectioncount
1490,21934,334,72
1491,48706,406,161
1492,65362,562,216
1493,17380,280,57
1494,10098,198,33
1495,19816,316,65
1496,19206,306,63
1497,9800,200,32
1498,59956,556,198
1499,36690,390,121
1500,13778,278,45
1501,14404,304,47
1502,73790,590,244
1503,19476,276,64
1504,9182,182,30
1505,30964,364,102
1506,45476,476,150
1507,16526,326,54
1508,46952,452,155
1509,30330,330,100
1510,45194,494,149
1511,23412,312,77
1512,11910,210,39
1513,61770,570,204
1514,17980,280,59
1515,42456,456,140
1516,1922,122,6
1517,16438,238,54
1518,33400,400,110
1519,53946,546,178
1520,3784,184,12
1521,28880,380,95
1522,78624,624,260
1523,64768,568,214
1524,9258,258,30
1525,47598,498,157
1526,12536,236,41
1527,35478,378,117
1528,5896,196,19
1529,17080,280,56
1530,10148,248,33
1531,45768,468,151
1532,43656,456,144
1533,16158,258,53
1534,14716,316,48
1535,19482,282,64
1536,42186,486,139
1537,21572,272,71
1538,13476,276,44
1539,33390,390,110
1540,40320,420,133
1541,43978,478,145
1542,80434,634,266
1543,13220,320,43
1544,46376,476,153
1545,20688,288,68
1546,42748,448,141
1547,27344,344,90
1548,82846,646,274
1549,7372,172,24
1550,33688,388,111
1551,71392,592,236
1552,41824,424,138
1553,27970,370,92
1554,21300,300,70
1555,49070,470,162
1556,10380,180,34
1557,31232,332,103
1558,62344,544,206
1559,38864,464,128
1560,21322,322,70
1561,13710,210,45
1562,53530,430,177
1563,16482,282,54
1564,17650,250,58
1565,58400,500,193
1566,67780,580,224
1567,13856,356,45
1568,10388,188,34
1569,16484,284,54
1570,16852,352,55
1571,52408,508,173
1572,54546,546,180
1573,39126,426,129
1574,35512,412,117
1575,61396,496,203
1576,28500,300,94
1577,57188,488,189
1578,40928,428,135
1579,38226,426,126
1580,42776,476,141
1581,36716,416,121
1582,18864,264,62
1583,40922,422,135
1584,17398,298,57
1585,73184,584,242
1586,47592,492,157
1587,18856,256,62
1588,10764,264,35
1589,10984,184,36
1590,56326,526,186
1591,25828,328,85
1592,81026,626,268
1593,18862,262,62
1594,3710,110,12
1595,8272,172,27
1596,41824,424,138
1597,9198,198,30
1598,21028,328,69
1599,50288,488,166
1600,37658,458,124
1601,32458,358,107
1602,23468,368,77
1603,100020,720,331
1604,23692,292,78
1605,25852,352,85
1606,25522,322,84
1607,22872,372,75
1608,12182,182,40
1609,33072,372,109
1610,48790,490,161
1611,19180,280,63
1612,16130,230,53
1613,8250,150,27
1614,58124,524,192
1615,38210,410,126
1616,66554,554,220
1617,105728,728,350
1618,39714,414,131
1619,28878,378,95
1620,30356,356,100
1621,31898,398,105
1622,126834,834,420
1623,19770,270,65
1624,62952,552,208
1625,11618,218,38
1626,31492,292,104
1627,20108,308,66
1628,24938,338,82
1629,26792,392,88
1630,65358,558,216
1631,24028,328,79
1632,51176,476,169
1633,19790,290,65
1634,27094,394,89
1635,31508,308,104
1636,43060,460,142
1637,9924,324,32
1638,31552,352,104
1639,9228,228,30
1640,24668,368,81
1641,26136,336,86
1642,24608,308,81
1643,34304,404,113
1644,19242,342,63
1645,30354,354,100
1646,48168,468,159
1647,18274,274,60
1648,54250,550,179
1649,3508,208,11
1650,24974,374,82
1651,43296,396,143
1652,18554,254,61
1653,10314,114,34
1654,40024,424,132
1655,18914,314,62
1656,51788,488,171
1657,38216,416,126
1658,25448,248,84
1659,23746,346,78
1660,41538,438,137
1661,30692,392,101
1662,43108,508,142
1663,31334,434,103
1664,9502,202,31
1665,20358,258,67
1666,28240,340,93
1667,22238,338,73
1668,43908,408,145
1669,40018,418,132
1670,9850,250,32
1671,17414,314,57
1672,26728,328,88
1673,20072,272,66
1674,10328,128,34
1675,41822,422,138
1676,19796,296,65
1677,57512,512,190
1678,38828,428,128
1679,13182,282,43
1680,74112,612,245
1681,31258,358,103
1682,95790,690,317
1683,23730,330,78
1684,19498,298,64
1685,12506,206,41
1686,16750,250,55
1687,31600,400,104
1688,3772,172,12
1689,18506,206,61
1690,51760,460,171
1691,6266,266,20
1692,28542,342,94
1693,30038,338,99
1694,5886,186,19
1695,22814,314,75
1696,4736,236,15
1697,21002,302,69
1698,6112,112,20
1699,26766,366,88
1700,30086,386,99
1701,20394,294,67
1702,22512,312,74
1703,15288,288,50
1704,16516,316,54
1705,12856,256,42
1706,11926,226,39
1707,26474,374,87
1708,15286,286,50
1709,18920,320,62
1710,24376,376,80
1711,29466,366,97
1712,37316,416,123
1713,53008,508,175
1714,48480,480,160
1715,49686,486,164
1716,19468,268,64
1717,12810,210,42
1718,35554,454,117
1719,4648,148,15
1720,36696,396,121
1721,11660,260,38
1722,9546,246,31
1723,40310,410,133
1724,28276,376,93
1725,12548,248,41
1726,37922,422,125
1727,67462,562,223
1728,7402,202,24
1729,27046,346,89
1730,81656,656,270
1731,20328,228,67
1732,34944,444,115
1733,37034,434,122
1734,7098,198,23
1735,77714,614,257
1736,53572,472,177
1737,48420,420,160
1738,17326,226,57
1739,81908,608,271
1740,46662,462,154
1741,38542,442,127
1742,35196,396,116
1743,5610,210,18
1744,14330,230,47
1745,1938,138,6
1746,28536,336,94
1747,32822,422,108
1748,18852,252,62
1749,26458,358,87
1750,12176,176,40
1751,5526,126,18
1752,62056,556,205
1753,33976,376,112
1754,18030,330,59
1755,77420,620,256
1756,5902,202,19
1757,15148,148,50
1758,5536,136,18
1759,35186,386,116
1760,10788,288,35
1761,24936,336,82
1762,52344,444,173
1763,45128,428,149
1764,28304,404,93
1765,17388,288,57
1766,36722,422,121
1767,19796,296,65
1768,43338,438,143
1769,53300,500,176
1770,10348,148,34
1771,26170,370,86
1772,54210,510,179
1773,15842,242,52
1774,20738,338,68
1775,33126,426,109
1776,14092,292,46
1777,3372,72,11
1778,5246,146,17
1779,20680,280,68
1780,64150,550,212
1781,18258,258,60
1782,56002,502,185
1783,38856,456,128
1784,46926,426,155
1785,17990,290,59
1786,20740,340,68
1787,23392,292,77
1788,36372,372,120
1789,11338,238,37
1790,30020,320,99
1791,25894,394,85
1792,12270,270,40
1793,18564,264,61
1794,10468,268,34
1795,25842,342,85
1796,11332,232,37
1797,25238,338,83
1798,13160,260,43
1799,11642,242,38
1800,13698,198,45
1801,9830,230,32
1802,30068,368,99
1803,60540,540,200
1804,12508,208,41
1805,10684,184,35
1806,37314,414,123
1807,28910,410,95
1808,17040,240,56
1809,14428,328,47
1810,34290,390,113
1811,21662,362,71
1812,6498,198,21
1813,24646,346,81
1814,18266,266,60
1815,33336,336,110
1816,11602,202,38
1817,34904,404,115
1818,27908,308,92
1819,20384,284,67
1820,112968,768,374
1821,5812,112,19
1822,55734,534,184
1823,72602,602,240
1824,82564,664,273
1825,27938,338,92
1826,12842,242,42
1827,65048,548,215
1828,3094,94,10
1829,25220,320,83
1830,36066,366,119
1831,6796,196,22
1832,10172,272,33
1833,72594,594,240
1834,56038,538,185
1835,62040,540,205
1836,5610,210,18
1837,17358,258,57
1838,15914,314,52
1839,59630,530,197
1840,13716,216,45
1841,70202,602,232
1842,40892,392,135
1843,11664,264,38
1844,23724,324,78
1845,14362,262,47
1846,24922,322,82
1847,22170,270,73
1848,9230,230,30
1849,117770,770,390
1850,6164,164,20
1851,29736,336,98
1852,20414,314,67
1853,18820,220,62
1854,45444,444,150
1855,12828,228,42
1856,56962,562,188
1857,26782,382,88
1858,49964,464,165
1859,17118,318,56
1860,69564,564,230
1861,48180,480,159
1862,16770,270,55
1863,41554,454,137
1864,9756,156,32
1865,29742,342,98
1866,39748,448,131
1867,17998,298,59
1868,14660,260,48
1869,31270,370,103
1870,35170,370,116
1871,38810,410,128
1872,23108,308,76
1873,9502,202,31
1874,7750,250,25
1875,12548,248,41
1876,56886,486,188
1877,31880,380,105
1878,16438,238,54
1879,30042,342,99
1880,22550,350,74
1881,51510,510,170
1882,20696,296,68
1883,43370,470,143
1884,20708,308,68
1885,15234,234,50
1886,19506,306,64
1887,42712,412,141
1888,3144,144,10
1889,27040,340,89
1890,1340,140,4
1891,38242,442,126
1892,21312,312,70
1893,16446,246,54
1894,8318,218,27
1895,65646,546,217
1896,53602,502,177
1897,36416,416,120
1898,33138,438,109
1899,17668,268,58
1900,40956,456,135
1901,9788,188,32
1902,33696,396,111
1903,24336,336,80
1904,24034,334,79
1905,37600,400,124
1906,46384,484,153
1907,5554,154,18
1908,20120,320,66
1909,14396,296,47
1910,34050,450,112
1911,47860,460,158
1912,23176,376,76
1913,26742,342,88
1914,7728,228,25
1915,32148,348,106
1916,27968,368,92
1917,15884,284,52
1918,21922,322,72
1919,5878,178,19
1920,13710,210,45
1921,24266,266,80
1922,66268,568,219
1923,5262,162,17
1924,11562,162,38
1925,34564,364,114
1926,33948,348,112
1927,77390,590,256
1928,13478,278,44
1929,54522,522,180
1930,30678,378,101
1931,69874,574,231
1932,37300,400,123
1933,10126,226,33
1934,7014,114,23
1935,59046,546,195
1936,23404,304,77
1937,75646,646,250
1938,48698,398,161
1939,32196,396,106
1940,11678,278,38
1941,25512,312,84
1942,33420,420,110
1943,14616,216,48
1944,43312,412,143
1945,45732,432,151
1946,35254,454,116
1947,32796,396,108
1948,29496,396,97
1949,17692,292,58
1950,54496,496,180
1951,73792,592,244
1952,26096,296,86
1953,11384,284,37
1954,28572,372,94
1955,25558,358,84
1956,3692,92,12
1957,17952,252,59
1958,13194,294,43
1959,31524,324,104
1960,50588,488,167
1961,34296,396,113
1962,61104,504,202
1963,68092,592,225
1964,21942,342,72
1965,19144,244,63
1966,12796,196,42
1967,67772,572,224
1968,25562,362,84
1969,50288,488,166
1970,39746,446,131
1971,22860,360,75
1972,27366,366,90
1973,22808,308,75
1974,16206,306,53
1975,60206,506,199
1976,6162,162,20
1977,43964,464,145
1978,41536,436,137
1979,27646,346,91
1980,15518,218,51
1981,14924,224,49
1982,16146,246,53
1983,23362,262,77
1984,7062,162,23
1985,20610,210,68
1986,36706,406,121
1987,28284,384,93
1988,35180,380,116
1989,16158,258,53
1990,39708,408,131
1991,36722,422,121
1992,38496,396,127
1993,32200,400,106
1994,10424,224,34
1995,59046,546,195
1996,39928,328,132
1997,21026,326,69
1998,2812,112,9
1999,20674,274,68
2000,11958,258,39
2001,40640,440,134
2002,17628,228,58
2003,30344,344,100
2004,5534,134,18
2005,34326,426,113
2006,16808,308,55
2007,66562,562,220
2008,7942,142,26
2009,64460,560,213
2010,9516,216,31
2011,42166,466,139
2012,28282,382,93
2013,52362,462,173
2014,33966,366,112
2015,43004,404,142
2016,11662,262,38
2017,43970,470,145
2018,33054,354,109
2019,2488,88,8
2020,28218,318,93
2021,7090,190,23
2022,34936,436,115
2023,49994,494,165
2024,15156,156,50
2025,34544,344,114
2026,15542,242,51
2027,14392,292,47
2028,7026,126,23
2029,16462,262,54
2030,5188,88,17
2031,7066,166,23
2032,26140,340,86
2033,39134,434,129
2034,17084,284,56
2035,26714,314,88
2036,52990,490,175
2037,28004,404,92
2038,38834,434,128
2039,31310,410,103
2040,19486,286,64
2041,10148,248,33
2042,39426,426,130
2043,11946,246,39
2044,10146,246,33
2045,28836,336,95
2046,24338,338,80
2047,37920,420,125
2048,8006,206,26
2049,11954,254,39
2050,24960,360,82
2051,23432,332,77
2052,53308,508,176
2053,34276,376,113
2054,5852,152,19
2055,45468,468,150
2056,16176,276,53
2057,14396,296,47
2058,18232,232,60
2059,6444,144,21
2060,11956,256,39
2061,16718,218,55
2062,19472,272,64
2063,9280,280,30
2064,16998,198,56
2065,12442,142,41
2066,45456,456,150
2067,3158,158,10
2068,23392,292,77
2069,15904,304,52
2070,28880,380,95
2071,11038,238,36
2072,23734,334,78
2073,44288,488,146
2074,12264,264,40
2075,12266,266,40
2076,23754,354,78
2077,44820,420,148
2078,48496,496,160
2079,44882,482,148
2080,48800,500,161
2081,51202,502,169
2082,16468,268,54
2083,37316,416,123
2084,36428,428,120
2085,6174,174,20
2086,14060,260,46
2087,18242,242,60
2088,34274,374,113
2089,6554,254,21
2090,18292,292,60
2091,40946,446,135
2092,120188,788,398
2093,21000,300,69
2094,53276,476,176
2095,12840,240,42
2096,28278,378,93
2097,45212,512,149
2098,53018,518,175
2099,21586,286,71
2100,23440,340,77
2101,43084,484,142
2102,23192,392,76
2103,28198,298,93
2104,6208,208,20
2105,5236,136,17
2106,13158,258,43
2107,4936,136,16
2108,35182,382,116
2109,17402,302,57
2110,79520,620,263
2111,25544,344,84
2112,40890,390,135
2113,61740,540,204
2114,44848,448,148
2115,76504,604,253
2116,37936,436,125
2117,43028,428,142
2118,38444,344,127
2119,33402,402,110
2120,10152,252,33
2121,34300,400,113
2122,40616,416,134
2123,12506,206,41
2124,14394,294,47
2125,43068,468,142
2126,5792,92,19
2127,3414,114,11
2128,10698,198,35
2129,13414,214,44
2130,30088,388,99
2131,31888,388,105
2132,43316,416,143
2133,15216,216,50
2134,6772,172,22
2135,51808,508,171
2136,80128,628,265
2137,16198,298,53
2138,21612,312,71
2139,8858,158,29
2140,14036,236,46
2141,48200,500,159
2142,15034,334,49
2143,27046,346,89
2144,30696,396,101
2145,13754,254,45
2146,24940,340,82
2147,47272,472,156
2148,8280,180,27
2149,78636,636,260
2150,4656,156,15
2151,22540,340,74
2152,53902,502,178
2153,28574,374,94
2154,49392,492,163
2155,16496,296,54
2156,104846,746,347
2157,17100,300,56
2158,38522,422,127
2159,15580,280,51
2160,23450,350,77
2161,30062,362,99
2162,18906,306,62
2163,50302,502,166
2164,27318,318,90
2165,12798,198,42
2166,30350,350,100
2167,56252,452,186
2168,19842,342,65
2169,33148,448,109
2170,10632,132,35
2171,57524,524,190
2172,28220,320,93
2173,34826,326,115
2174,46942,442,155
2175,38536,436,127
2176,30672,372,101
2177,32438,338,107
2178,6786,186,22
2179,43054,454,142
2180,15012,312,49
2181,70774,574,234
2182,31606,406,104
2183,37870,370,125
2184,113876,776,377
2185,37608,408,124
2186,64158,558,212
2187,62036,536,205
2188,22258,358,73
2189,11266,166,37
2190,13162,262,43
2191,43622,422,144
2192,22830,330,75
2193,26492,392,87
2194,20074,274,66
2195,21924,324,72
2196,33962,362,112
2197,41872,472,138
2198,25834,334,85
2199,8626,226,28
2200,11360,260,37
2201,28538,338,94
2202,14368,268,47
2203,37320,420,123
2204,47004,504,155
2205,11894,194,39
2206,8578,178,28
2207,29118,318,96
2208,71714,614,237
2209,36116,416,119
2210,26174,374,86
2211,30996,396,102
2212,58112,512,192
2213,42164,464,139
2214,40298,398,133
2215,40666,466,134
2216,7990,190,26
2217,27352,352,90
2218,24344,344,80
2219,9812,212,32
2220,35806,406,118
2221,48474,474,160
2222,56606,506,187
2223,30034,334,99
2224,16214,314,53
2225,22816,316,75
2226,51456,456,170
2227,37278,378,123
2228,89770,670,297
2229,23478,378,77
2230,72602,602,240
2231,38494,394,127
2232,36104,404,119
2233,43036,436,142
2234,47544,444,157
2235,34912,412,115
2236,25786,286,85
2237,45482,482,150
2238,21586,286,71
2239,37612,412,124
2240,28244,344,93
2241,27384,384,90
2242,51760,460,171
2243,26126,326,86
2244,17932,232,59
2245,6114,114,20
2246,24952,352,82
2247,40646,446,134
2248,43066,466,142
2249,22818,318,75
2250,22850,350,75
2251,46028,428,152
2252,55732,532,184
2253,13678,178,45
2254,33406,406,110
2255,23424,324,77
2256,55100,500,182
2257,20682,282,68
2258,1564,64,5
2259,17972,272,59
2260,15560,260,51
2261,15202,202,50
2262,5238,138,17
2263,47880,480,158
2264,21628,328,71
2265,27080,380,89
2266,30346,346,100
2267,19512,312,64
2268,14724,324,48
2269,40040,440,132
2270,32140,340,106
2271,8258,158,27
2272,52998,498,175
2273,32478,378,107
2274,6418,118,21
2275,5580,180,18
2276,33122,422,109
2277,25808,308,85
2278,45484,484,150
2279,27632,332,91
2280,22202,302,73
2281,47902,502,158
2282,43664,464,144
2283,16462,262,54
2284,25264,364,83
2285,26132,332,86
2286,37292,392,123
2287,34596,396,114
2288,10056,156,33
2289,22494,294,74
2290,68660,560,227
2291,6722,122,22
2292,7102,202,23
2293,26770,370,88
2294,33044,344,109
2295,21298,298,70
2296,49692,492,164
2297,30648,348,101
2298,58674,474,194
2299,26158,358,86
2300,3718,118,12
2301,17078,278,56
2302,33132,432,109
2303,14898,198,49
2304,70782,582,234
2305,20974,274,69
2306,26740,340,88
2307,37650,450,124
2308,19214,314,63
2309,17094,294,56
2310,6142,142,20
2311,25832,332,85
2312,33748,448,111
2313,62952,552,208
2314,20334,234,67
2315,44580,480,147
2316,15858,258,52
2317,25846,346,85
2318,32184,384,106
2319,138866,866,460
2320,18280,280,60
2321,23760,360,78
2322,38250,450,126
2323,33718,418,111
2324,38830,430,128
2325,27288,288,90
2326,52134,534,172
2327,48496,496,160
2328,44836,436,148
2329,14922,222,49
2330,19446,246,64
2331,47540,440,157
2332,61458,558,203
2333,27940,340,92
2334,54480,480,180
2335,67444,544,223
2336,21346,346,70
2337,51226,526,169
2338,27696,396,91
2339,57238,538,189
2340,84366,666,279
2341,31942,442,105
2342,36400,400,120
2343,17722,322,58
2344,18552,252,61
2345,24072,372,79
2346,57498,498,190
2347,14084,284,46
2348,72002,602,238
2349,29108,308,96
2350,8620,220,28
2351,40918,418,135
2352,23326,226,77
2353,58118,518,192
2354,12220,220,40
2355,87688,688,290
2356,35540,440,117
2357,13490,290,44
2358,15294,294,50
2359,9226,226,30
2360,17976,276,59
2361,33986,386,112
2362,7998,198,26
2363,18206,206,60
2364,12218,218,40
2365,90342,642,299
2366,20084,284,66
2367,29438,338,97
2368,39120,420,129
2369,34242,342,113
2370,71106,606,235
2371,24370,370,80
2372,27390,390,90
2373,69252,552,229
2374,33090,390,109
2375,16160,260,53
2376,25870,370,85
2377,25822,322,85
2378,28284,384,93
2379,11354,254,37
2380,34346,446,113
2381,59038,538,195
2382,24658,358,81
2383,16798,298,55
2384,23368,268,77
